"Name","Region","Electorate_05","CON_05","LAB_05","LIB_05","NAT_05","MIN_05","OTH_05","Abstained_05","Winner_05","CON_share_05","LAB_share_05","LIB_share_05","NAT_share_05","MIN_share_05","OTH_share_05","CON_share_all_05","LAB_share_all_05","LIB_share_all_05","NAT_share_all_05","MIN_share_all_05","OTH_share_all_05","Abstained_share_all_05","Electorate_10","CON_10","LAB_10","LIB_10","NAT_10","MIN_10","OTH_10","Abstained_10","Winner_10","CON_share_10","LAB_share_10","LIB_share_10","NAT_share_10","MIN_share_10","OTH_share_10","CON_share_all_10","LAB_share_all_10","LIB_share_all_10","NAT_share_all_10","MIN_share_all_10","OTH_share_all_10","Abstained_share_all_10"
"Newport West",12,60286,10563,16020,6398,1277,0,1472,24556,"LAB",29.5633921074727,44.8362720403023,17.9065211307025,3.57402742793171,0,4.11978729359082,17.5214809408486,26.5733337756693,10.6127459111568,2.11823640646253,0,2.44169458912517,40.7325083767376,62111,12845,16389,6587,1122,1183,1594,22391,"LAB",32.3388721047331,41.261329305136,16.5835850956697,2.82477341389728,2.97834843907351,4.01309164149043,20.6807167812465,26.386630387532,10.6052068071678,1.80644330311861,1.90465457004395,2.56637310621307,36.0499750446781
"Newry and Armagh",3,72448,7025,12770,9311,20965,0,625,21752,"NAT",13.8571090421335,25.1893640523907,18.3663405396875,41.3543474830361,0,1.23283888275209,9.69660998233216,17.6264355123675,12.851976590106,28.9379969081272,0,0.862687720848057,30.0242932862191,74308,8558,10526,5764,18857,545,656,29402,"NAT",19.0575869594264,23.4400748229635,12.8357012425956,41.9921614038213,1.21364628334744,1.46082928784572,11.5169295365237,14.1653657748829,7.75690369812133,25.3768100339129,0.733433816009043,0.882812079453087,39.5677450610971
"Newton Abbot",18,67548,15584,5366,22009,0,0,3400,21189,"LIB",33.6159106106689,11.5748829784939,47.4751396708298,0,0,7.33406674000733,23.0710013619944,7.94398057677503,32.5827559661278,0,0,5.03345768934684,31.3688044057559,69343,20774,3387,20251,0,3088,783,21060,"CON",43.0254955160201,7.0148913696332,41.9422985315743,0,6.39562578961539,1.62168879315701,29.9583231184114,4.88441515365646,29.2041013512539,0,4.45322527147657,1.12916949079215,30.3707656144095
"Norfolk Mid",13,72410,23574,16333,5682,0,0,2076,24745,"CON",49.4576733452219,34.2662330850729,11.9206965278506,0,0,4.35539704185461,32.556276757354,22.556276757354,7.84698246098605,0,0,2.86700731943102,34.173456704875,74260,25123,8857,11267,0,0,5518,23495,"CON",49.4888210381168,17.4470599822712,22.1944252930168,0,0,10.8696936865951,33.8311338540264,11.9270131968758,15.1723673579316,0,0,7.43064907083221,31.638836520334
"Norfolk North",13,67540,18527,4182,25746,0,0,840,18245,"LIB",37.5839334618115,8.48361902829902,52.2284207323258,0,0,1.70402677756365,27.4311519099793,6.19188628960616,38.1196328101866,0,0,1.24370743263251,27.0136215575955,67841,15928,2896,27554,0,2680,603,18180,"LIB",32.0734580455488,5.83153782646342,55.4841827591068,0,5.39658887255593,1.21423249632508,23.4784274995946,4.2688049999263,40.6155569640778,0,3.95041346678262,0.88884303002609,26.7979540395926
"Norfolk North West",13,74537,23223,14291,6893,0,0,1530,28600,"CON",50.5540196355879,31.1099984761739,15.0053333913839,0,0,3.33064849685439,31.1563384627769,19.1730281605109,9.24775614795336,0,0,2.05267182741457,38.3702054013443,73207,25916,6353,11106,0,0,4425,25407,"CON",54.2175732217573,13.2907949790795,23.234309623431,0,0,9.25732217573222,35.4009862444848,8.67813187263513,15.1706803994154,0,0,6.04450394087997,34.7056975425847
"Norfolk South",13,72344,21891,10673,15372,0,89,1477,22842,"CON",44.2224556583572,21.5607450204032,31.0532907761303,0,0.179790715526645,2.98371782958264,30.259593055402,14.7531239632865,21.2484794868959,0,0.123023332964724,2.0416344133584,31.5741457480924,76165,27133,7252,16193,0,0,4415,21172,"CON",49.3390067826814,13.1871329078246,29.4455657992835,0,0,8.02829451021039,35.6239742663953,9.52143372940327,21.2604214534235,0,0,5.79662574673406,27.7975448040438
"Norfolk South West",13,72198,20642,13862,8067,0,0,2465,27162,"CON",45.8344435562661,30.7798205879741,17.9123367972289,0,0,5.47339905853095,28.5908196902961,19.1999778387213,11.1734397074711,0,0,3.41422200060944,37.621540762902,74298,23753,9119,10613,0,0,5665,25148,"CON",48.3275686673449,18.5534079348932,21.5930824008138,0,0,11.5259409969481,31.9699049772538,12.2735470672158,14.2843683544645,0,0,7.62470053029691,33.8474790707691
"Normanton, Pontefract and Castleford",7,78149,7349,27087,4754,0,0,3087,35872,"LAB",17.3829741940062,64.0702982709275,11.2448849256097,0,0,7.30184260945668,9.40383114307285,34.6607122292032,6.08325122522361,0,0,3.95014651499059,45.9020588875098,82239,11314,22293,7585,0,0,5047,36000,"LAB",24.4685222431281,48.2125478492182,16.4039014684574,0,0,10.9150284391963,13.7574630041708,27.1075766971875,9.22311798538406,0,0,6.13699096535707,43.7748513479006
"Northampton North",13,64901,10706,14604,9822,0,0,1866,27903,"LAB",28.9366992810422,39.4724039137251,26.5473809395102,0,0,5.04351586572247,16.4958937458591,22.5019645305928,15.1338192015531,0,0,2.87514830279965,42.9931742191954,64230,13735,11799,11250,0,0,3487,23959,"CON",34.106428943905,29.2989992798788,27.9357353927144,0,0,8.65883638350178,21.3840884321968,18.3699205978515,17.5151798225128,0,0,5.42892729254243,37.3018838548965
"Northampton South",13,65050,14515,16670,6134,0,0,1755,25976,"LAB",37.1474637866612,42.662640118749,15.6984183856273,0,0,4.49147770896248,22.3136049192928,25.6264411990776,9.42966948501153,0,0,2.69792467332821,39.9323597232898,66923,15917,9913,7579,0,0,5569,27945,"CON",40.8358561239674,25.4322951408487,19.4443019139002,0,0,14.2875468212838,23.7840503264946,14.8125457615469,11.3249555459259,0,0,8.32150381782048,41.7569445482121
"Northamptonshire South",13,74135,24784,11426,8675,0,0,3298,25952,"CON",51.4372288981591,23.7137579644273,18.0042753668306,0,0,6.84473777058299,33.4309030822149,15.4124232818507,11.7016254130977,0,0,4.44864099278344,35.0064072300533,82032,33081,10380,12603,0,0,3826,22142,"CON",55.2362664885624,17.3317749206879,21.0435798964769,0,0,6.38837869427283,40.3269455822118,12.65359859567,15.363516676419,0,0,4.66403354788375,26.9919055978155
"Norwich North",13,65827,12456,18534,7292,0,55,1855,25635,"LAB",30.9912420382166,46.1136544585987,18.1429140127389,0,0.136843152866242,4.61534633757962,18.9223267048476,28.1556200343324,11.0775213818038,0,0.0835523417442691,2.81799261701126,38.9429869202607,65258,17280,13379,7783,0,0,4131,22685,"CON",40.5891057712635,31.4260211871374,18.2815399431565,0,0,9.70333309844268,26.4795120904717,20.5017009408808,11.9265070949156,0,0,6.33025835912838,34.7620215146036
"Norwich South",13,68434,8772,15611,12339,0,2958,1403,27351,"LAB",21.3518973784777,37.9986855877127,30.03432076528,0,7.20005841832388,3.41503785020568,12.8181897887015,22.8117602361399,18.0305111494286,0,4.32241283572493,2.05015050998042,39.9669754800245,73649,10902,13650,13960,0,7095,1944,26098,"LIB",22.9269626295977,28.7060209038716,29.3579525141427,0,14.92082185443,4.08824209795798,14.8026449782074,18.5338565357303,18.9547719588861,0,9.63353202351695,2.63954704069302,35.4356474629662
"Nottingham East",10,59675,6579,13809,6578,0,0,2679,30030,"LAB",22.192612582223,46.5812109967954,22.1892393320965,0,0,9.03693708888514,11.0247172182656,23.1403435274403,11.0230414746544,0,0,4.48931713447842,50.3225806451613,58707,7846,15022,8053,0,0,2191,25595,"LAB",23.6953370379319,45.367238463397,24.3204880405895,0,0,6.61693645808166,13.364675422011,25.5880900063025,13.7172739196348,0,0,3.7320932767813,43.5978673752704
"Nottingham North",10,64415,5807,18684,5465,0,0,1712,32747,"LAB",18.3371226474675,58.9996210685866,17.2571681192371,0,0,5.40608816470885,9.01498098269037,29.0056663820539,8.48404874641,0,0,2.65776604828068,50.8375378405651,63240,8508,16646,5849,0,0,3282,28955,"LAB",24.8155169899373,48.5518448301006,17.0599387487239,0,0,9.57269943123815,13.4535104364326,26.3219481340923,9.24889310562935,0,0,5.18975332068311,45.7858950031626
"Nottingham South",10,67360,9131,15644,7957,0,0,1271,33357,"LAB",26.8535129253301,46.0077052024821,23.4008763932594,0,0,3.73790547892833,13.5555225653207,23.2244655581948,11.812648456057,0,0,1.88687648456057,49.520486935867,67441,13437,15209,9406,0,0,2737,26652,"LAB",32.942705141092,37.2870136556425,23.0601387629018,0,0,6.71014244036382,19.924081790009,22.5515635889148,13.9470055307602,0,0,4.05836212393055,39.5189869663854
"Nuneaton",10,67112,14620,19661,4905,0,0,2234,25692,"LAB",35.2969579913085,47.4674070497344,11.8421052631579,0,0,5.39352969579913,21.7844796757659,29.2958040290857,7.30867803075456,0,0,3.32876385743235,38.2822744069615,67837,18536,16467,6846,0,0,2797,23191,"CON",41.5177171527125,36.8834834027684,15.3339604891816,0,0,6.26483895533754,27.3243215354453,24.2743635479163,10.091837787638,0,0,4.12311865206303,34.1863584769374
"Ochil and South Perthshire",1,70731,10021,14645,6218,13957,0,1856,24034,"LAB",21.4596226738334,31.3617577146283,13.3156305544253,29.8884296635758,0,3.97455939353706,14.1677623672788,20.7052070520705,8.79105342777566,19.7325076699043,0,2.6240262402624,33.9794432427083,75115,10342,19131,5754,13944,0,1298,24646,"LAB",20.4917870375874,37.9064376151697,11.4010580752541,27.6288414670392,0,2.57187580494957,13.7682220595088,25.4689476136591,7.66025427677561,18.5635359116022,0,1.72801704053784,32.8110230979165
"Ogmore",12,55230,4402,19404,4593,3412,0,169,23250,"LAB",13.7648530331457,60.6754221388368,14.3621013133208,10.6691682301438,0,0.528455284552846,7.97030599311968,35.1330798479087,8.31613253666486,6.17780191924679,0,0.305993119681333,42.0966865833786,55527,5398,18644,5260,3326,1242,780,20877,"LAB",15.5786435786436,53.8066378066378,15.1803751803752,9.5988455988456,3.58441558441558,2.25108225108225,9.72139679795415,33.576458299566,9.47286905469411,5.98987879770202,2.23674968934032,1.40472202712194,37.5979253336215
"Old Bexley and Sidcup",17,65027,21131,11835,5972,0,0,3546,22543,"CON",49.7387251671217,27.8575463703983,14.057056774315,0,0,8.34667168816495,32.4957325418672,18.2001322527565,9.18387746628323,0,0,5.45311947344949,34.6671382656435,65665,24625,8768,6996,0,0,5103,20173,"CON",54.1303965532401,19.2737184559923,15.3785280928515,0,0,11.2173568979161,37.5009518008071,13.3526231630244,10.6540775146577,0,0,7.77126323003122,30.7210842914795
"Oldham East and Saddleworth",6,72015,6998,17492,13018,0,0,3553,30954,"LAB",17.0429361194321,42.6000340956138,31.7040500718443,0,0,8.65297971310976,9.71741998194821,24.2893841560786,18.076789557731,0,0,4.93369436922863,42.9827119350135,72765,11773,14186,14083,0,0,4478,28245,"LAB",26.4442946990117,31.8643306379155,31.6329739442947,0,0,10.0584007187781,16.1794818937676,19.4956366384938,19.3540850683708,0,0,6.15405758262901,38.8167388167388
"Oldham West and Royton",6,71303,8105,18164,8285,0,0,3322,33427,"LAB",21.3987749498363,47.9564895976344,21.8740099271306,0,0,8.77072552539867,11.3669831563889,25.474383967014,11.6194269525826,0,0,4.65899050530833,46.8802154187061,72651,10151,19503,8193,0,0,5063,29741,"LAB",23.6564903285947,45.4509438359357,19.0934514099278,0,0,11.7991144255418,13.9722784270003,26.8447784614114,11.2772019655614,0,0,6.96893366918556,40.9368074768413
"Orkney and Shetland",1,33048,2357,2511,9138,1833,992,911,15306,"LIB",13.2848607823244,14.1528576259723,51.5049036185323,10.3314169766655,5.59125239544583,5.13470860105963,7.1320503510046,7.59803921568627,27.6506899055919,5.54647785039942,3.00169450496248,2.75659646574679,46.3144517066086,33085,2032,2061,11989,2042,0,1222,13739,"LIB",10.5034632482167,10.6533650367001,61.9714669699163,10.5551535201075,0,6.31655122505944,6.14175608281699,6.22940909777845,36.2369653921717,6.1719812603899,0,3.69351669941061,41.5263714674324
"Orpington",17,66448,24370,2674,18859,0,0,559,19986,"CON",52.4514657139167,5.75524084197839,40.5901597004003,0,0,1.20313374370453,36.6752949674934,4.02419937394654,28.3815916205153,0,0,0.841259330604382,30.0776547074404,67732,29200,4400,12000,0,0,3311,18821,"CON",59.7002719224714,8.99593138557789,24.5343583243033,0,0,6.76943836764736,43.1110848638753,6.49619086989901,17.7168841906337,0,0,4.88838362959901,27.787456445993
"Oxford East",15,79351,7988,16755,16069,0,0,5645,32894,"LAB",17.1943948167122,36.0656090578384,34.5889747508449,0,0,12.1510213746045,10.0666658265176,21.1150458091265,20.2505324444556,0,0,7.11396201686179,41.4537939030384,81886,9727,21938,17357,0,0,2629,30235,"LAB",18.8321620104161,42.4735242299278,33.6043832646028,0,0,5.08993049505334,11.8787094252986,26.7909044281074,21.1965415333512,0,0,3.21056102386244,36.9232835893804
"Oxford West and Abingdon",15,75636,16406,7769,23317,0,0,2224,25920,"LIB",32.9994368010299,15.6267599967817,46.9003942392791,0,0,4.47340896290932,21.6907292823523,10.2715638055952,30.8279126341954,0,0,2.94039875191708,34.26939552594,86458,23906,5999,23730,0,0,2845,29978,"CON",42.3264872521246,10.6214589235127,42.0148725212465,0,0,5.03718130311615,27.6504198570404,6.9386291609799,27.4468528071434,0,0,3.29061509634736,34.673483078489
"Paisley and Renfrewshire North",2,63076,5566,18697,7464,7696,0,1462,22191,"LAB",13.6137947902654,45.7307080836493,18.2560841384371,18.8235294117647,0,3.57588357588358,8.82427547720211,29.6420191514998,11.8333439025937,12.2011541632317,0,2.31783879764094,35.1813685078318,63704,6381,23613,4597,8333,0,783,19997,"LAB",14.5994920722081,54.0256709451575,10.5177660329009,19.0655958999703,0,1.7914750497632,10.0166394574909,37.0667462011805,7.21618736657039,13.0808112520407,0,1.22912219012935,31.3904935325882
"Paisley and Renfrewshire South",2,60181,3188,19904,6672,6653,0,1443,22321,"LAB",8.42049656629688,52.5726360274696,17.6228209191759,17.5726360274696,0,3.81141045958796,5.29735298516143,33.0735614230405,11.0865555574018,11.0549841312042,0,2.39776673701002,37.089779166182,61197,3979,23842,3812,7228,0,1137,21199,"LAB",9.94799739986999,59.60798039902,9.53047652382619,18.0709035451773,0,2.84264213210661,6.50195271010017,38.9594261156593,6.22906351618543,11.8110364887168,0,1.8579342124614,34.640586956877
"Pendle",5,64917,13069,15247,9528,0,0,3284,23789,"LAB",31.7764053686053,37.0720676911107,23.166699085781,0,0,7.98482785450302,20.1318606836422,23.4869140594914,14.6772031979297,0,0,5.05876734907651,36.6452547098603,66417,17512,13927,9095,0,0,4511,21372,"CON",38.8766788766789,30.9179709179709,20.1909201909202,0,0,10.01443001443,26.3667434542361,20.9690290136561,13.693783218152,0,0,6.79193579956939,32.1785085143864
"Penistone and Stocksbridge",8,68361,9056,18816,9532,0,85,1972,28900,"LAB",22.949241022782,47.6825219837308,24.1554952991561,0,0.215402549352525,4.99733914497859,13.2473193780079,27.5244657041295,13.9436228258803,0,0.124339901405772,2.88468571261392,42.2755664779626,68501,14516,17565,9800,0,0,4635,21985,"LAB",31.2064665921403,37.761200447158,21.068019606157,0,0,9.96431335454467,21.1909315192479,25.64196143122,14.3063604910877,0,0,6.76632457920322,32.0944219792412
"Penrith and The Border",4,63235,21870,8108,10105,0,0,1715,21437,"CON",52.3230776592181,19.3980573233169,24.1757978850663,0,0,4.10306713239868,34.5852771408239,12.8220131256424,15.9800743259271,0,0,2.71210563770064,33.9005297699059,64548,24071,5834,12830,0,0,2352,19461,"CON",53.3878945150487,12.9394282165591,28.4560959921929,0,0,5.21658127619935,37.2916279357997,9.03823511185474,19.8766809196257,0,0,3.64379996281837,30.1496560699015
"Perth and North Perthshire",1,70895,13948,8601,7403,15469,0,509,24965,"NAT",30.3679512301328,18.7263226649249,16.1180056607882,33.6795123013281,0,1.10820814282604,19.6741660201707,12.1320262359828,10.4422032583398,21.819592354891,0,0.717963184991889,35.2140489456238,72141,14739,7923,5954,19118,0,534,23873,"NAT",30.5357586806994,16.4146018065799,12.3352946051214,39.6080218778487,0,1.10632302975056,20.4308229716805,10.9826589595376,8.25328176764947,26.5008802206789,0,0.740217074894997,33.0921390055586
"Peterborough",13,73954,19067,16004,7295,0,0,2706,28882,"CON",42.303425630103,35.5076322328718,16.1852147674831,0,0,6.00372736954207,25.7822430159288,21.6404792168104,9.86423993293128,0,0,3.65903128972064,39.0540065446088,70316,18133,13272,8816,0,0,4706,25389,"CON",40.3610301155207,29.5412558149888,19.6229438867496,0,0,10.4747701827409,25.7878718925991,18.8747937880426,12.5376870129131,0,0,6.6926446328005,36.1070026736447
"Plymouth Moor View",18,68120,9961,17618,7566,0,2702,1416,28857,"LAB",25.3699411659832,44.8717622188829,19.2700506838499,0,6.88179711178463,3.60644881949927,14.6227246036406,25.8631826189078,11.1068702290076,0,3.96652965355255,2.07868467410452,42.3620082207868,67261,13845,15433,7016,0,0,5232,25735,"LAB",33.3405577228724,37.1646679188942,16.895439002071,0,0,12.5993353561624,20.5839936961984,22.9449458081206,10.4310075675354,0,0,7.77865330577898,38.2613996223666
"Plymouth Sutton and Devonport",18,71929,11936,16491,9119,0,622,2775,30986,"LAB",29.1527245194539,40.2779473902743,22.272427521188,0,1.51918520870478,6.77771536037906,16.5941414450361,22.9267750142502,12.6777794769842,0,0.864741620208817,3.85797105479014,43.0785913887306,71035,15050,13901,10829,0,0,4114,27141,"CON",34.2871463070123,31.6694764660318,24.6707978311387,0,0,9.3725793958172,21.1867389315126,19.5692264376716,15.2445977335117,0,0,5.79151122686,38.2079256704441
"Pontypridd",12,55960,3965,18831,6279,3891,0,1119,21875,"LAB",11.6326829983864,55.247176177204,18.4215930761332,11.4155787003081,0,3.28296904796831,7.08541815582559,33.6508220157255,11.2205146533238,6.95318084345961,0,1.99964260185847,39.090421729807,58219,5932,14220,11435,2673,1229,1182,21548,"LAB",16.1762700771727,38.7772354176325,31.1826784107333,7.28913855635243,3.35142210466036,3.22325543344877,10.1891135196414,24.4250158882839,19.6413541970834,4.59128463216476,2.11099469245435,2.03026503375187,37.0119720366203
"Poole",18,66518,19131,9255,12169,0,0,1807,24156,"CON",45.1607572824701,21.8474104149946,28.726216892498,0,0,4.2656154100373,28.7606362187679,13.9135271655792,18.294296280706,0,0,2.7165579241709,36.314982410776,64661,22532,6041,14991,0,0,3872,17225,"CON",47.499789189645,12.7350535458302,31.6025803187453,0,0,8.16257694577958,34.8463525154266,9.3425712562441,23.1839903496698,0,0,5.98815360108876,26.6389322775707
"Poplar and Limehouse",16,68867,8435,11488,5107,0,5210,2012,36615,"LAB",26.1534168423664,35.6194964653355,15.8346769192608,0,16.1540369589483,6.23837281408905,12.2482466202971,16.6814294219292,7.4157433894318,0,7.56530704110822,2.92157346769861,53.1677000595351,74956,12649,18679,5209,0,8160,2003,28256,"LAB",27.0856531049251,39.9978586723769,11.1541755888651,0,17.4732334047109,4.28907922912206,16.8752334703026,24.9199530391163,6.94941032072149,0,10.8863866801857,2.67223437750147,37.6967821121725
"Portsmouth North",19,68872,15564,15897,8080,0,0,1563,27768,"LAB",37.8649279875438,38.675068119891,19.6574542623589,0,0,3.80254963020631,22.5984434893716,23.0819491230108,11.7319084678824,0,0,2.26942734347776,40.3182715762574,70329,19533,12244,8874,0,0,3467,26211,"CON",44.2744458044336,27.7528446439095,20.1142390860873,0,0,7.85847046556961,27.773749093546,17.4096034352827,12.6178390137781,0,0,4.92968761108504,37.2691208463081
"Portsmouth South",19,64981,12394,8228,15652,0,0,714,27993,"LIB",33.5081648102087,22.2450524494431,42.3164269492809,0,0,1.93035579106737,19.0732675705206,12.6621627860452,24.0870408273188,0,0,1.09878272110309,43.0787460950124,70242,13721,5640,18921,0,0,2982,28978,"LIB",33.2517448623497,13.6680884063591,45.8535284994184,0,0,7.22663823187282,19.533897098602,8.0293841291535,26.936875373708,0,0,4.24532331083967,41.2545200876968
